finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
X63_bottom,33,Chapter 3,"Northern Africa, Covid-19 named as greatest risk, by income quintile (text): % bottom quintile",10,pct,,text,N,,
X63_top_three_min,33,Chapter 3,"Northern Africa, Covid-19 named as greatest risk, by income quintile (text): lowest of the top three quintiles ('18%-19%')",18,pct,,text,N,,
X63_top_three_max,33,Chapter 3,"Northern Africa, Covid-19 named as greatest risk, by income quintile (text): highest of the top three quintiles ('18%-19%')",19,pct,,text,N,,
T3_1_southeastern_asia_overall,33,Table 3.1,"Covid-19 named as greatest risk, Southeastern Asia: % overall",16,pct,,table,N,,
T3_1_southeastern_asia_bottom,33,Table 3.1,"Covid-19 named as greatest risk, Southeastern Asia: % bottom 20% income",14,pct,,table,N,,
T3_1_southeastern_asia_second,33,Table 3.1,"Covid-19 named as greatest risk, Southeastern Asia: % second 20%",16,pct,,table,N,,
T3_1_southeastern_asia_middle,33,Table 3.1,"Covid-19 named as greatest risk, Southeastern Asia: % middle 20%",16,pct,,table,N,,
T3_1_southeastern_asia_fourth,33,Table 3.1,"Covid-19 named as greatest risk, Southeastern Asia: % fourth 20%",16,pct,,table,N,,
T3_1_southeastern_asia_top,33,Table 3.1,"Covid-19 named as greatest risk, Southeastern Asia: % top 20% income",18,pct,,table,N,,
T3_1_northern_africa_overall,33,Table 3.1,"Covid-19 named as greatest risk, Northern Africa: % overall",16,pct,,table,N,,
T3_1_northern_africa_bottom,33,Table 3.1,"Covid-19 named as greatest risk, Northern Africa: % bottom 20% income",10,pct,,table,N,,
T3_1_northern_africa_second,33,Table 3.1,"Covid-19 named as greatest risk, Northern Africa: % second 20%",13,pct,,table,N,,
T3_1_northern_africa_middle,33,Table 3.1,"Covid-19 named as greatest risk, Northern Africa: % middle 20%",19,pct,,table,N,,
T3_1_northern_africa_fourth,33,Table 3.1,"Covid-19 named as greatest risk, Northern Africa: % fourth 20%",18,pct,,table,N,,
T3_1_northern_africa_top,33,Table 3.1,"Covid-19 named as greatest risk, Northern Africa: % top 20% income",18,pct,,table,N,,
T3_1_southern_africa_overall,33,Table 3.1,"Covid-19 named as greatest risk, Southern Africa: % overall",10,pct,,table,N,,
T3_1_southern_africa_bottom,33,Table 3.1,"Covid-19 named as greatest risk, Southern Africa: % bottom 20% income",8,pct,,table,N,,
T3_1_southern_africa_second,33,Table 3.1,"Covid-19 named as greatest risk, Southern Africa: % second 20%",10,pct,,table,N,,
T3_1_southern_africa_middle,33,Table 3.1,"Covid-19 named as greatest risk, Southern Africa: % middle 20%",9,pct,,table,N,,
T3_1_southern_africa_fourth,33,Table 3.1,"Covid-19 named as greatest risk, Southern Africa: % fourth 20%",9,pct,,table,N,,
T3_1_southern_africa_top,33,Table 3.1,"Covid-19 named as greatest risk, Southern Africa: % top 20% income",13,pct,,table,N,,
T3_1_middle_east_overall,33,Table 3.1,"Covid-19 named as greatest risk, Middle East: % overall",8,pct,,table,N,,
T3_1_middle_east_bottom,33,Table 3.1,"Covid-19 named as greatest risk, Middle East: % bottom 20% income",9,pct,,table,N,,
T3_1_middle_east_second,33,Table 3.1,"Covid-19 named as greatest risk, Middle East: % second 20%",8,pct,,table,N,,
T3_1_middle_east_middle,33,Table 3.1,"Covid-19 named as greatest risk, Middle East: % middle 20%",10,pct,,table,N,,
T3_1_middle_east_fourth,33,Table 3.1,"Covid-19 named as greatest risk, Middle East: % fourth 20%",9,pct,,table,N,,
T3_1_middle_east_top,33,Table 3.1,"Covid-19 named as greatest risk, Middle East: % top 20% income",7,pct,,table,N,,
T3_1_southern_asia_overall,33,Table 3.1,"Covid-19 named as greatest risk, Southern Asia: % overall",8,pct,,table,N,,
T3_1_southern_asia_bottom,33,Table 3.1,"Covid-19 named as greatest risk, Southern Asia: % bottom 20% income",4,pct,,table,N,,
T3_1_southern_asia_second,33,Table 3.1,"Covid-19 named as greatest risk, Southern Asia: % second 20%",8,pct,,table,N,,
T3_1_southern_asia_middle,33,Table 3.1,"Covid-19 named as greatest risk, Southern Asia: % middle 20%",7,pct,,table,N,,
T3_1_southern_asia_fourth,33,Table 3.1,"Covid-19 named as greatest risk, Southern Asia: % fourth 20%",9,pct,,table,N,,
T3_1_southern_asia_top,33,Table 3.1,"Covid-19 named as greatest risk, Southern Asia: % top 20% income",11,pct,,table,N,,
T3_1_central_asia_overall,33,Table 3.1,"Covid-19 named as greatest risk, Central Asia: % overall",7,pct,,table,N,,
T3_1_central_asia_bottom,33,Table 3.1,"Covid-19 named as greatest risk, Central Asia: % bottom 20% income",5,pct,,table,N,,
T3_1_central_asia_second,33,Table 3.1,"Covid-19 named as greatest risk, Central Asia: % second 20%",7,pct,,table,N,,
T3_1_central_asia_middle,33,Table 3.1,"Covid-19 named as greatest risk, Central Asia: % middle 20%",6,pct,,table,N,,
T3_1_central_asia_fourth,33,Table 3.1,"Covid-19 named as greatest risk, Central Asia: % fourth 20%",9,pct,,table,N,,
T3_1_central_asia_top,33,Table 3.1,"Covid-19 named as greatest risk, Central Asia: % top 20% income",9,pct,,table,N,,
T3_1_eastern_asia_overall,33,Table 3.1,"Covid-19 named as greatest risk, Eastern Asia: % overall",7,pct,,table,N,,
T3_1_eastern_asia_bottom,33,Table 3.1,"Covid-19 named as greatest risk, Eastern Asia: % bottom 20% income",7,pct,,table,N,,
T3_1_eastern_asia_second,33,Table 3.1,"Covid-19 named as greatest risk, Eastern Asia: % second 20%",8,pct,,table,N,,
T3_1_eastern_asia_middle,33,Table 3.1,"Covid-19 named as greatest risk, Eastern Asia: % middle 20%",5,pct,,table,N,,
T3_1_eastern_asia_fourth,33,Table 3.1,"Covid-19 named as greatest risk, Eastern Asia: % fourth 20%",9,pct,,table,N,,
T3_1_eastern_asia_top,33,Table 3.1,"Covid-19 named as greatest risk, Eastern Asia: % top 20% income",8,pct,,table,N,,
T3_1_australia_nz_overall,33,Table 3.1,"Covid-19 named as greatest risk, Australia & New Zealand: % overall",7,pct,,table,N,,
T3_1_australia_nz_bottom,33,Table 3.1,"Covid-19 named as greatest risk, Australia & New Zealand: % bottom 20% income",10,pct,,table,N,,
T3_1_australia_nz_second,33,Table 3.1,"Covid-19 named as greatest risk, Australia & New Zealand: % second 20%",6,pct,,table,N,,
T3_1_australia_nz_middle,33,Table 3.1,"Covid-19 named as greatest risk, Australia & New Zealand: % middle 20%",3,pct,,table,N,,
T3_1_australia_nz_fourth,33,Table 3.1,"Covid-19 named as greatest risk, Australia & New Zealand: % fourth 20%",7,pct,,table,N,,
T3_1_australia_nz_top,33,Table 3.1,"Covid-19 named as greatest risk, Australia & New Zealand: % top 20% income",8,pct,,table,N,,
T3_1_northern_america_overall,33,Table 3.1,"Covid-19 named as greatest risk, Northern America: % overall",5,pct,,table,N,,
T3_1_northern_america_bottom,33,Table 3.1,"Covid-19 named as greatest risk, Northern America: % bottom 20% income",3,pct,,table,N,,
T3_1_northern_america_second,33,Table 3.1,"Covid-19 named as greatest risk, Northern America: % second 20%",6,pct,,table,N,,
T3_1_northern_america_middle,33,Table 3.1,"Covid-19 named as greatest risk, Northern America: % middle 20%",6,pct,,table,N,,
T3_1_northern_america_fourth,33,Table 3.1,"Covid-19 named as greatest risk, Northern America: % fourth 20%",4,pct,,table,N,,
T3_1_northern_america_top,33,Table 3.1,"Covid-19 named as greatest risk, Northern America: % top 20% income",7,pct,,table,N,,
T3_1_eastern_europe_overall,33,Table 3.1,"Covid-19 named as greatest risk, Eastern Europe: % overall",5,pct,,table,N,,
T3_1_eastern_europe_bottom,33,Table 3.1,"Covid-19 named as greatest risk, Eastern Europe: % bottom 20% income",5,pct,,table,N,,
T3_1_eastern_europe_second,33,Table 3.1,"Covid-19 named as greatest risk, Eastern Europe: % second 20%",5,pct,,table,N,,
T3_1_eastern_europe_middle,33,Table 3.1,"Covid-19 named as greatest risk, Eastern Europe: % middle 20%",6,pct,,table,N,,
T3_1_eastern_europe_fourth,33,Table 3.1,"Covid-19 named as greatest risk, Eastern Europe: % fourth 20%",4,pct,,table,N,,
T3_1_eastern_europe_top,33,Table 3.1,"Covid-19 named as greatest risk, Eastern Europe: % top 20% income",5,pct,,table,N,,
T3_1_northern_western_europe_overall,33,Table 3.1,"Covid-19 named as greatest risk, Northern/Western Europe: % overall",4,pct,,table,N,,
T3_1_northern_western_europe_bottom,33,Table 3.1,"Covid-19 named as greatest risk, Northern/Western Europe: % bottom 20% income",4,pct,,table,N,,
T3_1_northern_western_europe_second,33,Table 3.1,"Covid-19 named as greatest risk, Northern/Western Europe: % second 20%",4,pct,,table,N,,
T3_1_northern_western_europe_middle,33,Table 3.1,"Covid-19 named as greatest risk, Northern/Western Europe: % middle 20%",3,pct,,table,N,,
T3_1_northern_western_europe_fourth,33,Table 3.1,"Covid-19 named as greatest risk, Northern/Western Europe: % fourth 20%",4,pct,,table,N,,
T3_1_northern_western_europe_top,33,Table 3.1,"Covid-19 named as greatest risk, Northern/Western Europe: % top 20% income",4,pct,,table,N,,
T3_1_southern_europe_overall,33,Table 3.1,"Covid-19 named as greatest risk, Southern Europe: % overall",4,pct,,table,N,,
T3_1_southern_europe_bottom,33,Table 3.1,"Covid-19 named as greatest risk, Southern Europe: % bottom 20% income",4,pct,,table,N,,
T3_1_southern_europe_second,33,Table 3.1,"Covid-19 named as greatest risk, Southern Europe: % second 20%",5,pct,,table,N,,
T3_1_southern_europe_middle,33,Table 3.1,"Covid-19 named as greatest risk, Southern Europe: % middle 20%",4,pct,,table,N,,
T3_1_southern_europe_fourth,33,Table 3.1,"Covid-19 named as greatest risk, Southern Europe: % fourth 20%",4,pct,,table,N,,
T3_1_southern_europe_top,33,Table 3.1,"Covid-19 named as greatest risk, Southern Europe: % top 20% income",3,pct,,table,N,,
T3_1_eastern_africa_overall,33,Table 3.1,"Covid-19 named as greatest risk, Eastern Africa: % overall",3,pct,,table,N,,
T3_1_eastern_africa_bottom,33,Table 3.1,"Covid-19 named as greatest risk, Eastern Africa: % bottom 20% income",2,pct,,table,N,,
T3_1_eastern_africa_second,33,Table 3.1,"Covid-19 named as greatest risk, Eastern Africa: % second 20%",2,pct,,table,N,,
T3_1_eastern_africa_middle,33,Table 3.1,"Covid-19 named as greatest risk, Eastern Africa: % middle 20%",4,pct,,table,N,,
